game_play,gameId,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,offenseFormation,personnel.offense,defendersInTheBox,numberOfPassRushers,personnel.defense,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,isSTPlay,SpecialTeamsPlayType,KickReturnYardage,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,game_id,play_id,posteam,defteam,home_team,away_team,ep,wp,epa,wpa,yardline_100,yards_gained,air_yards,yards_after_catch,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,frame.id,x,y,snap_frame,snap_x,snap_y,end_frame,end_x,end_y,target_x
2017100112_1540,2017100112,1540,2,03:46:00,1,10,OAK,OAK,36,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB",10,0,10,6,FALSE,FALSE,NA,NA,40,C,24,64,"(3:46) (Shotgun) D.Carr pass deep right to J.Holton for 64 yards, TOUCHDOWN.",2017100112,1540,OAK,DEN,DEN,OAK,1.4079211646322416,0.21502899579923038,5.592078835367758,0.17965901563916478,64,64,40,24,00-0031280,D.Carr,00-0032935,J.Holton,72,85.27,7.64,15,45.24,23.74,110,117.2,13.66,120
2017100112_1591,2017100112,1591,2,03:36:00,1,10,DEN,DEN,25,EMPTY,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",10,7,10,7,FALSE,FALSE,NA,NA,5,C,6,11,(3:36) (Shotgun) T.Siemian pass short left to D. Thomas to DEN 36 for 11 yards (S.Smith).,2017100112,1591,DEN,OAK,DEN,OAK,0.7128810048243153,0.6121981624788585,0.6146133776403981,0.020959079873105302,75,11,5,6,00-0032156,T.Siemian,00-0027874,D. Thomas,43,79.98,10.73,15,85.28,23.6,68,72.14,11.59,0
2017100112_1706,2017100112,1706,2,01:57:00,3,11,DEN,DEN,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",10,7,10,7,FALSE,FALSE,NA,NA,-6,C,20,14,(1:57) (Shotgun) T.Siemian pass short right to J.Charles to DEN 49 for 14 yards (C.James).,2017100112,1706,DEN,OAK,DEN,OAK,0.7238033850071997,0.620833492035291,1.1652592671535498,0.04120139489066521,65,14,-6,20,00-0032156,T.Siemian,00-0026213,J.Charles,40,79.96,34.53,15,74.78,27.35,84,60.18,37.46,0
2017100112_2095,2017100112,2095,3,13:44:00,3,14,OAK,OAK,21,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB",10,7,10,7,FALSE,FALSE,NA,NA,0,C,1,1,(13:44) (Shotgun) D.Carr pass short left to A.Cooper to OAK 22 for 1 yard (W.Parks).,2017100112,2095,OAK,DEN,DEN,OAK,-1.5049149593344087,0.34024906268310295,-1.1306438988501428,-0.04082335861545339,79,1,0,1,00-0031280,D.Carr,00-0031544,A.Cooper,49,89.05,14.36,15,92.7,29.86,79,94.21,1.09,120
2017100112_2620,2017100112,2620,3,04:18:00,2,14,OAK,OAK,30,SHOTGUN,"1 RB, 2 TE, 2 WR",5,5,"3 DL, 4 LB, 4 DB",16,7,16,7,FALSE,FALSE,NA,NA,4,C,0,4,(4:18) (Shotgun) E.Manuel pass short right to L.Smith to OAK 34 for 4 yards (D.Stewart).,2017100112,2620,OAK,DEN,DEN,OAK,0.550505985065235,0.1992608229834842,-0.43737296189032104,-0.013533301258926184,70,4,4,0,00-0030526,E.Manuel,00-0028097,L.Smith,45,76.78,45.57,15,82.13,25.81,64,76.97,52.53,0
2017100112_2667,2017100112,2667,3,03:09:00,3,15,OAK,OAK,29,EMPTY,"0 RB, 1 TE, 4 WR",4,4,"2 DL, 3 LB, 6 DB",16,7,16,7,FALSE,FALSE,NA,NA,1,C,3,4,(3:09) (Shotgun) E.Manuel pass short left to C.Patterson to OAK 33 for 4 yards (C.Harris).,2017100112,2667,OAK,DEN,DEN,OAK,-0.5952085391790414,0.16755349234156802,-0.9678219560933454,-0.02222693853287419,71,4,1,3,00-0030526,E.Manuel,00-0030578,C.Patterson,39,80.76,11.6,15,81.4,29.87,75,77.29,7.68,0
2017100112_2769,2017100112,2769,3,01:12:00,3,8,DEN,OAK,13,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,3,C,6,9,(1:12) (Shotgun) T.Siemian pass short left to E.Sanders to OAK 4 for 9 yards (N.Morrow).,2017100112,2769,DEN,OAK,DEN,OAK,3.5355256805808404,0.8811912922714702,2.3278254365276183,0.034384400997941045,13,9,3,6,00-0032156,T.Siemian,00-0027685,E.Sanders,38,99.7,37.17,15,95.61,28.32,62,105.71,33.86,120
2017100112_2793,2017100112,2793,3,00:33:00,1,4,DEN,OAK,4,SINGLEBACK,"1 RB, 1 TE, 3 WR",8,4,"3 DL, 3 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,-10,C,0,-10,(:33) T.Siemian pass short middle to E.Sanders to OAK 14 for -10 yards (C.James).,2017100112,2793,DEN,OAK,DEN,OAK,5.863351117108459,0.9155756932694112,-1.3875521079394488,-0.0172893416541976,4,-10,-10,0,00-0032156,T.Siemian,00-0027685,E.Sanders,60,94.97,28.86,15,105.12,29.96,80,94.19,26.99,120
2017100112_2856,2017100112,2856,4,14:56:00,3,14,DEN,OAK,14,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,1,C,2,3,(14:56) (Shotgun) T.Siemian pass short left to C.Anderson to OAK 11 for 3 yards (C.James) [K.Mack].,2017100112,2856,DEN,OAK,DEN,OAK,3.8077271548183678,0.8884461485566316,-0.9615006204763472,-0.014199681461377955,14,3,1,2,00-0032156,T.Siemian,00-0029854,C.Anderson,46,23.88,16.22,15,24.18,25.98,98,19.85,7.83,0
2017100112_2921,2017100112,2921,4,13:36:00,2,9,OAK,OAK,21,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,5,C,0,5,(13:36) (Shotgun) E.Manuel pass short left to S.Roberts to OAK 26 for 5 yards (B.Roby).,2017100112,2921,OAK,DEN,DEN,OAK,-0.0020669818256118244,0.16894053458077302,0.036566816672939595,0.005058416475840544,79,5,5,0,00-0030526,E.Manuel,00-0031166,S.Roberts,42,33.51,41.59,15,28.05,26.73,71,31.51,51.36,120
2017100112_3055,2017100112,3055,4,11:25:00,3,6,DEN,DEN,38,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,12,C,2,14,(11:25) (Shotgun) T.Siemian pass short middle to A.Derby to OAK 48 for 14 yards (C.James).,2017100112,3055,DEN,OAK,DEN,OAK,0.8544989286800879,0.8418332766853772,2.2276949027183206,0.048445130236713485,62,14,12,2,00-0032156,T.Siemian,00-0031609,A.Derby,49,61.55,22.56,15,72.31,29.73,71,57.91,24.62,0
2017100112_3123,2017100112,3123,4,09:32:00,3,11,DEN,OAK,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,6,C,4,10,(9:32) (Shotgun) T.Siemian pass short left to A.Derby to OAK 39 for 10 yards (T.Carrie).,2017100112,3123,DEN,OAK,DEN,OAK,1.5453567449259347,0.8688015576103464,-0.10244342479983937,0.004177567137339411,49,10,6,4,00-0032156,T.Siemian,00-0031609,A.Derby,52,53.61,16.96,15,62.65,29.74,96,48.27,24.76,0
2017100112_3189,2017100112,3189,4,08:30:00,1,10,OAK,OAK,7,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,7,C,4,11,(8:30) (Shotgun) E.Manuel pass short left to C.Patterson to OAK 18 for 11 yards (B.Roby).,2017100112,3189,OAK,DEN,DEN,OAK,-0.42908670615848243,0.142000314012,0.8314068871669968,0.018244580081474365,93,11,7,4,00-0030526,E.Manuel,00-0030578,C.Patterson,39,23.11,44.69,15,13.46,23.47,64,27.79,43.82,120
2017100112_3213,2017100112,3213,4,08:03:00,1,10,OAK,OAK,18,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,17,C,11,28,"(8:03) (No Huddle, Shotgun) E.Manuel pass deep left to J.Cook to OAK 46 for 28 yards (T.Davis).",2017100112,3213,OAK,DEN,DEN,OAK,0.4023201810085144,0.16024489409347437,2.0833040608985223,0.06301211038319768,82,28,17,11,00-0030526,E.Manuel,00-0027061,J.Cook,45,41.89,39.88,15,25.8,30.05,86,57.3,40.83,120
2017100112_3237,2017100112,3237,4,07:30:00,1,10,OAK,OAK,46,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,15,C,7,22,"(7:30) (No Huddle, Shotgun) E.Manuel pass short middle to S.Roberts to DEN 32 for 22 yards (C.Harris).",2017100112,3237,OAK,DEN,DEN,OAK,2.4856242419070367,0.22325700447667204,1.225029278049377,0.043267175523137,54,22,15,7,00-0030526,E.Manuel,00-0031166,S.Roberts,51,69.48,20.76,15,54.23,29.66,79,78.96,26.79,120
2017100112_3261,2017100112,3261,4,06:51:00,1,10,OAK,DEN,32,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",16,7,16,7,FALSE,FALSE,NA,NA,7,C,1,8,"(6:51) (No Huddle, Shotgun) E.Manuel pass short right to A.Cooper pushed ob at DEN 24 for 8 yards (A.Talib).",2017100112,3261,OAK,DEN,DEN,OAK,3.7106535199564137,0.26652417999980904,0.31091113007952753,0.0076407455818451875,32,8,7,1,00-0030526,E.Manuel,00-0031544,A.Cooper,40,83.68,7.42,15,75.49,27.08,67,85.76,1.27,120
2017100112_3285,2017100112,3285,4,06:13:00,2,2,OAK,DEN,24,EMPTY,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 3 LB, 6 DB",16,7,16,7,FALSE,FALSE,NA,NA,2,C,2,4,(6:13) (Shotgun) E.Manuel pass short right to C.Patterson pushed ob at DEN 20 for 4 yards (A.Talib).,2017100112,3285,OAK,DEN,DEN,OAK,4.021564650035941,0.27416492558165423,0.0937810289196861,-0.0014035497171999145,24,4,2,2,00-0030526,E.Manuel,00-0030578,C.Patterson,38,87.44,5.43,15,83.99,23.71,67,92.41,-0.54,120
2017100112_3479,2017100112,3479,4,04:31:00,3,8,DEN,DEN,16,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",16,10,16,10,TRUE,FALSE,NA,NA,-5,C,10,5,"(4:31) (Shotgun) T.Siemian pass short right to C.Anderson to DEN 21 for 5 yards (C.James). Penalty on DEN-M.Watson, Offensive Holding, declined.",2017100112,3479,DEN,OAK,DEN,OAK,-0.6973667935025747,0.7644539504754291,-0.36806599929111083,-0.013491266291953852,84,5,-5,10,00-0032156,T.Siemian,00-0029854,C.Anderson,53,100.8,38.56,15,98,29.65,92,88,39.38,0
2017100112_3532,2017100112,3532,4,04:16:00,1,10,OAK,OAK,42,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 3 LB, 6 DB",16,10,16,10,FALSE,FALSE,NA,NA,-1,C,5,4,(4:16) (Shotgun) E.Manuel pass short right to J.Olawale to OAK 46 for 4 yards (W.Parks).,2017100112,3532,OAK,DEN,DEN,OAK,1.8615502933910113,0.2962547953354703,-0.11630332710410207,-0.01884724356089662,58,4,-1,5,00-0030526,E.Manuel,00-0029492,J.Olawale,41,50.17,17.31,15,50.28,29.85,81,55.12,13.27,120
2017100112_3556,2017100112,3556,4,03:43:00,2,6,OAK,OAK,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"2 DL, 3 LB, 6 DB",16,10,16,10,FALSE,FALSE,NA,NA,4,C,3,7,(3:43) (Shotgun) E.Manuel pass short left to S.Roberts to DEN 47 for 7 yards (C.Harris).,2017100112,3556,OAK,DEN,DEN,OAK,1.7452469662869092,0.27740755177457366,0.6129226520938824,0.010426577946080595,54,7,4,3,00-0030526,E.Manuel,00-0031166,S.Roberts,42,59.72,38.81,15,54.26,23.68,73,63.01,34.4,120
2017100112_3602,2017100112,3602,4,02:52:00,2,10,OAK,DEN,47,EMPTY,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 3 LB, 6 DB",16,10,16,10,FALSE,FALSE,NA,NA,2,C,7,9,(2:52) (Shotgun) E.Manuel pass short right to J.Olawale to DEN 38 for 9 yards (A.Talib; D.Stewart).,2017100112,3602,OAK,DEN,DEN,OAK,1.9154949612693386,0.2582484179949823,0.6194430804395221,0.011287111816118411,47,9,2,7,00-0030526,E.Manuel,00-0029492,J.Olawale,38,63.69,10.63,15,61.82,29.93,96,72.76,8.79,120
2017100805_159,2017100805,159,1,13:06:00,2,6,NYG,NYG,25,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,-5,C,8,3,(13:06) (Shotgun) E.Manning pass short right to O.Darkwa pushed ob at NYG 28 for 3 yards (Tr.Williams).,2017100805,159,NYG,LAC,NYG,LAC,0.34425205358034394,0.4927299519317633,-0.19249495309579046,-0.0038077189701766767,75,3,-5,8,00-0022803,E.Manning,00-0030860,O.Darkwa,41,29.58,11.42,15,33.7,26.36,70,39.94,-1.59,120
2017100805_183,2017100805,183,1,12:27:00,3,3,NYG,NYG,28,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 1 LB, 6 DB",0,0,0,0,FALSE,FALSE,NA,NA,2,C,1,3,"(12:27) (No Huddle, Shotgun) E.Manning pass short middle to B.Marshall to NYG 31 for 3 yards (J.Brown, J.Addae).",2017100805,183,NYG,LAC,NYG,LAC,0.1517571004845535,0.4889222329615866,1.2862958895225183,0.039373372824061115,72,3,2,1,00-0022803,E.Manning,00-0024334,B.Marshall,43,38.77,23.68,15,37.35,26.63,77,40.24,28.39,120
2017100805_401,2017100805,401,1,08:45:00,1,10,NYG,NYG,37,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,5,"4 DL, 1 LB, 6 DB",2,0,2,0,FALSE,FALSE,NA,NA,7,C,2,9,(8:45) E.Manning pass short middle to S.Shepard to NYG 46 for 9 yards (T.Boston).,2017100805,401,NYG,LAC,NYG,LAC,2.0147431659094854,0.6163910793191784,1.1299875034460745,0.04013426920218388,63,9,7,2,00-0022803,E.Manning,00-0032385,S.Shepard,41,53.08,29.59,15,46.4,23.6,68,56.11,28.24,120
2017100805_446,2017100805,446,1,07:48:00,1,10,NYG,LAC,49,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 1 LB, 6 DB",2,0,2,0,FALSE,FALSE,NA,NA,-4,C,11,7,"(7:48) (No Huddle, Shotgun) E.Manning pass short right to W.Gallman to LAC 42 for 7 yards (A.Phillips, J.Addae).",2017100805,446,NYG,LAC,NYG,LAC,3.0808496627739697,0.6552671873437321,0.36427156742275013,0.013689366254849622,49,7,-4,11,00-0022803,E.Manning,00-0033950,W.Gallman,43,56.01,22.06,15,59.45,26.06,80,68.09,16.26,120
2017100805_583,2017100805,583,1,05:47:00,3,8,LAC,LAC,12,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",2,0,2,0,FALSE,FALSE,NA,NA,0,C,7,7,(5:47) (Shotgun) P.Rivers pass short left to M.Gordon to LAC 19 for 7 yards (L.Collins).,2017100805,583,LAC,NYG,NYG,LAC,-1.8207195590154481,0.375214024094443,0.11468854485881486,0.0019110720858755426,88,7,0,7,00-0022942,P.Rivers,00-0032144,M.Gordon,47,98.99,19.41,15,98.46,23.61,101,89.45,-0.48,0
2017100805_657,2017100805,657,1,04:08:00,2,2,NYG,NYG,44,I_FORM,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 1 LB, 6 DB",2,0,2,0,TRUE,FALSE,NA,NA,13,C,0,13,"(4:08) E.Manning pass short right to O.Beckham to LAC 43 for 13 yards (Tr.Williams). Penalty on LAC-Tr.Williams, Defensive Holding, declined.",2017100805,657,NYG,LAC,NYG,LAC,2.725943459701975,0.6411334294434154,0.7484780495207084,0.024386047594866622,56,13,13,0,00-0022803,E.Manning,00-0031235,O.Beckham,46,63.45,17.81,15,49.23,23.19,62,66.42,22.18,120
2017100805_791,2017100805,791,1,02:08:00,1,10,LAC,LAC,23,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",9,0,9,0,FALSE,FALSE,NA,NA,0,C,6,6,(2:08) P.Rivers pass short left to T.Benjamin pushed ob at LAC 29 for 6 yards (J.Jenkins).,2017100805,791,LAC,NYG,NYG,LAC,0.8278702652975674,0.22326578331277638,0.2960894038774864,0.006709756935422778,77,6,0,6,00-0022942,P.Rivers,00-0029269,T.Benjamin,63,87.46,4.97,15,87.05,23.66,92,79.24,-4.77,0
2017100805_820,2017100805,820,1,01:46:00,2,4,LAC,LAC,29,EMPTY,"1 RB, 1 TE, 3 WR",5,5,"4 DL, 2 LB, 5 DB",9,0,9,0,TRUE,FALSE,NA,NA,0,C,22,37,"(1:46) (No Huddle, Shotgun) P.Rivers pass short middle to Ty.Williams to NYG 49 for 22 yards (L.Collins, D.Rodgers-Cromartie). PENALTY on NYG-B.Goodson, Unsportsmanlike Conduct, 15 yards, enforced at NYG 49.",2017100805,820,LAC,NYG,NYG,LAC,1.1239596691750537,0.22997554024819916,2.8040049175793476,0.08521429089050758,71,22,0,22,00-0022942,P.Rivers,00-0032160,Ty.Williams,43,81.28,27.5,15,81.08,23.61,116,61.65,52.22,0
2017100805_1037,2017100805,1037,2,13:07:00,2,6,LAC,NYG,6,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,5,"4 DL, 2 LB, 5 DB",9,0,9,6,FALSE,FALSE,NA,NA,4,C,2,6,"(13:07) P.Rivers pass short right to M.Gordon for 6 yards, TOUCHDOWN.",2017100805,1037,LAC,NYG,NYG,LAC,5.129123357017169,0.349557850879099,1.8708766429828314,0.058269916331803395,6,6,4,2,00-0022942,P.Rivers,00-0032144,M.Gordon,49,106.47,14.22,15,101.14,27.82,66,116.31,4.55,120
2017100805_1399,2017100805,1399,2,09:24:00,3,10,NYG,NYG,45,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB",9,7,9,7,TRUE,FALSE,NA,NA,12,C,0,12,"(9:24) (No Huddle, Shotgun) E.Manning pass short left to B.Marshall to LAC 43 for 12 yards (C.Hayward). Penalty on LAC-Tr.Williams, Defensive Holding, declined.",2017100805,1399,NYG,LAC,NYG,LAC,1.1290532313882595,0.581961097656548,2.158318350886741,0.07853451278446733,55,12,12,0,00-0022803,E.Manning,00-0024334,B.Marshall,58,52.2,4.51,15,64.59,30.77,89,50.34,1.47,0
2017100805_1685,2017100805,1685,2,06:40:00,3,15,NYG,LAC,44,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 1 LB, 6 DB",9,7,9,7,FALSE,FALSE,NA,NA,-5,C,13,8,"(6:40) (Shotgun) E.Manning pass short left to W.Gallman to LAC 36 for 8 yards (B.Mebane, M.Ingram).",2017100805,1685,NYG,LAC,NYG,LAC,1.6378515114612704,0.6113261093184351,-0.4387094570723169,-0.014165415809585857,44,8,-5,13,00-0022803,E.Manning,00-0033950,W.Gallman,33,58.5,17.7,15,54.7,29.56,79,48.07,15.08,0
2017100805_1772,2017100805,1772,2,05:36:00,2,26,LAC,LAC,4,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",9,7,9,7,FALSE,FALSE,NA,NA,5,C,7,12,(5:36) P.Rivers pass short left to T.Benjamin pushed ob at LAC 16 for 12 yards (R.Cockrell).,2017100805,1772,LAC,NYG,NYG,LAC,-1.202481941445654,0.39411642146565645,0.2565986368352473,0.007911889145131745,96,12,5,7,00-0022942,P.Rivers,00-0029269,T.Benjamin,54,18.99,44.98,15,13.1,24.25,81,29.25,58.46,120
2017100805_1801,2017100805,1801,2,05:02:00,3,14,LAC,LAC,16,SHOTGUN,"1 RB, 1 TE, 3 WR",4,3,"3 DL, 2 LB, 6 DB",9,7,9,7,FALSE,FALSE,NA,NA,4,C,7,11,"(5:02) (Shotgun) P.Rivers pass short middle to A.Gates to LAC 27 for 11 yards (D.Thompson, K.Robinson).",2017100805,1801,LAC,NYG,NYG,LAC,-0.9458833046104067,0.4020283106107882,0.12139164068099584,0.002845983922315276,84,11,4,7,00-0022942,P.Rivers,00-0021547,A.Gates,51,29.48,18.94,15,25.09,29.6,85,37.1,18.25,120
2017100805_1887,2017100805,1887,2,03:30:00,2,12,NYG,NYG,17,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 1 LB, 6 DB",9,7,9,7,FALSE,FALSE,NA,NA,-5,C,12,7,"(3:30) (Shotgun) E.Manning pass short middle to W.Gallman to NYG 24 for 7 yards (J.Addae, D.Square). LAC-A.Phillips was injured during the play.",2017100805,1887,NYG,LAC,NYG,LAC,-0.18591222154882048,0.54869708648906,0.12467011338363831,0.003161805737854073,83,7,-5,12,00-0022803,E.Manning,00-0033950,W.Gallman,47,97.64,33.07,15,93.7,26.38,101,85.46,50.11,0
2017100805_1972,2017100805,1972,2,02:42:00,1,10,LAC,LAC,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",9,7,9,7,FALSE,FALSE,NA,NA,3,C,3,6,(2:42) (Shotgun) P.Rivers pass short right to H.Henry to NYG 45 for 6 yards (E.Apple).,2017100805,1972,LAC,NYG,NYG,LAC,2.0704862245788815,0.4931907144168913,0.10018778977171694,0.0025050455093363344,51,6,3,3,00-0022942,P.Rivers,00-0033090,H.Henry,48,61.64,10.97,15,58.04,23.68,73,65.13,3.22,120
2017100805_2078,2017100805,2078,2,01:52:00,3,10,LAC,NYG,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",9,7,9,7,FALSE,FALSE,NA,NA,11,C,0,11,(1:52) (Shotgun) P.Rivers pass short left to H.Henry to NYG 29 for 11 yards (L.Collins).,2017100805,2078,LAC,NYG,NYG,LAC,1.805396654478939,0.49462281664999286,1.085982323447202,0.03342879867801052,40,11,11,0,00-0022942,P.Rivers,00-0033090,H.Henry,51,81.83,40.08,15,69.18,29.53,65,80.74,38.11,120
2017100805_2124,2017100805,2124,2,01:17:00,2,10,LAC,NYG,29,SHOTGUN,"1 RB, 2 TE, 2 WR",6,3,"3 DL, 3 LB, 5 DB",9,7,9,7,FALSE,FALSE,NA,NA,-1,C,9,8,(1:17) (Shotgun) P.Rivers pass short middle to M.Gordon to NYG 21 for 8 yards (J.Bromley).,2017100805,2124,LAC,NYG,NYG,LAC,2.5823684431370437,0.5184701860155424,0.0704984241868929,-0.001672542518187714,29,8,-1,9,00-0022942,P.Rivers,00-0032144,M.Gordon,46,79.28,21.98,15,78.77,29.64,87,91.17,24.72,120
2017100805_2503,2017100805,2503,3,13:35:00,1,10,LAC,NYG,49,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,6,"4 DL, 3 LB, 4 DB",9,10,9,10,FALSE,FALSE,NA,NA,14,C,4,18,(13:35) P.Rivers pass short left to K.Allen to NYG 31 for 18 yards (B.Goodson).,2017100805,2503,LAC,NYG,NYG,LAC,3.0159097827709336,0.6223105336786974,0.9837415259217561,0.03512889515770612,49,18,14,4,00-0022942,P.Rivers,00-0030279,K.Allen,57,46.07,18.25,15,59.32,29.63,90,40.08,19.38,0
2017100805_2642,2017100805,2642,3,10:56:00,1,10,NYG,NYG,20,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 1 LB, 6 DB",9,10,9,10,TRUE,FALSE,NA,NA,-5,C,15,0,"(10:56) E.Manning pass short right to S.Vereen to NYG 40 for 20 yards (H.Pullard). PENALTY on NYG-R.Lewis, Offensive Holding, 10 yards, enforced at NYG 30.",2017100805,2642,NYG,LAC,NYG,LAC,0.39731676468126054,0.46666142230832464,0.005077318938572661,-1.9511431817365033e-4,80,10,-5,15,00-0022803,E.Manning,00-0027994,S.Vereen,47,25.29,19.53,15,29.25,29.61,105,51.08,12.64,120
2017100805_2677,2017100805,2677,3,10:39:00,1,10,NYG,NYG,20,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,3,"4 DL, 3 LB, 4 DB",9,10,9,10,FALSE,FALSE,NA,NA,4,C,2,6,(10:39) E.Manning pass short middle to O.Beckham to NYG 26 for 6 yards (J.Brown).,2017100805,2677,NYG,LAC,NYG,LAC,0.4023940836198332,0.466466307990151,0.3109923063451061,0.00924633893203014,80,6,4,2,00-0022803,E.Manning,00-0031235,O.Beckham,34,32.71,32.82,15,29.79,23.63,56,35.49,33.9,120
2017100805_2722,2017100805,2722,3,09:27:00,1,10,NYG,NYG,32,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",9,10,9,10,FALSE,FALSE,NA,NA,13,C,2,15,(9:27) (No Huddle) E.Manning pass short left to O.Beckham ran ob at NYG 47 for 15 yards (C.Hayward).,2017100805,2722,NYG,LAC,NYG,LAC,1.5663782122255296,0.5022776492279261,1.229666485342854,0.03958733959606553,68,15,13,2,00-0022803,E.Manning,00-0031235,O.Beckham,55,53.2,41.83,15,40.52,26.91,89,56.2,56.81,120
2017100805_2767,2017100805,2767,3,08:18:00,2,6,NYG,LAC,49,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,3,"4 DL, 3 LB, 4 DB",9,10,9,10,FALSE,FALSE,NA,NA,14,C,1,15,(8:18) (No Huddle) E.Manning pass short right to O.Beckham pushed ob at LAC 34 for 15 yards (C.Hayward).,2017100805,2767,NYG,LAC,NYG,LAC,2.7078177702271082,0.5385405586555251,1.2010571900840086,0.04081958080521453,49,15,14,1,00-0022803,E.Manning,00-0031235,O.Beckham,66,74.21,2.96,15,60.1,27.68,89,77.09,-1.96,120
2017100805_2813,2017100805,2813,3,07:34:00,2,10,NYG,LAC,34,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 1 LB, 6 DB",9,10,9,10,FALSE,FALSE,NA,NA,3,C,2,5,"(7:34) (No Huddle, Shotgun) E.Manning pass short middle to W.Gallman to LAC 29 for 5 yards (J.Addae).",2017100805,2813,NYG,LAC,NYG,LAC,3.4234865786563606,0.5623145026602099,-0.25038710928626706,-0.00913398307546176,34,5,3,2,00-0022803,E.Manning,00-0033950,W.Gallman,55,77.49,18.79,15,74.94,23.71,78,80.5,17.25,120
2017100805_2837,2017100805,2837,3,06:53:00,3,5,NYG,LAC,29,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 1 LB, 6 DB",9,10,15,10,FALSE,FALSE,NA,NA,29,C,0,29,"(6:53) (No Huddle, Shotgun) E.Manning pass deep left to R.Lewis for 29 yards, TOUCHDOWN.",2017100805,2837,NYG,LAC,NYG,LAC,3.1730994693700936,0.5531805195847481,3.8269005306299064,0.1377179767347151,29,29,29,0,00-0022803,E.Manning,00-0032659,R.Lewis,62,109.32,52.44,15,80.29,23.61,77,119.66,55.87,120
